# t_phys, cir150, cir750, cir1550, total_mass
2.34866666667, 6.31629717598e-06, 0.00301391215658, 0.0209161331281, 1281.05571384
2.35733333333, 6.09076931521e-06, 0.002920886151, 0.0207572994876, 1281.05381325
2.366, 5.87327264824e-06, 0.00283044364915, 0.0205979553469, 1281.05192504
2.37466666667, 5.66352145132e-06, 0.00274252740163, 0.0204381279903, 1281.05004911
2.38333333333, 5.46124020508e-06, 0.00265708076428, 0.0202778447225, 1281.04818533
2.392, 5.26616322397e-06, 0.00257404772301, 0.0201171328586, 1281.04633359
2.40066666667, 5.07803430016e-06, 0.00249337291692, 0.019956019714, 1281.04449379
2.40933333333, 4.89660636123e-06, 0.00241500165968, 0.0197945325952, 1281.0426658
2.418, 4.72164114011e-06, 0.00233887995939, 0.0196326987897, 1281.04084953
2.42666666667, 4.55290885757e-06, 0.00226495453671, 0.0194705455563, 1281.03904487
2.43533333333, 4.39018791685e-06, 0.00219317284146, 0.0193081001158, 1281.0372517
2.444, 4.2332646088e-06, 0.00212348306778, 0.0191453896409, 1281.03546993
2.45266666667, 4.08193282901e-06, 0.00205583416775, 0.0189824412469, 1281.03369946
2.46133333333, 3.93599380443e-06, 0.0019901758636, 0.0188192819822, 1281.03194017
2.47, 3.79525583058e-06, 0.00192645865857, 0.0186559388187, 1281.03019198
2.47866666667, 3.65953401834e-06, 0.00186463384639, 0.0184924386427, 1281.02845477
2.48733333333, 3.52865005041e-06, 0.00180465351955, 0.0183288082452, 1281.02672847
2.496, 3.40243194547e-06, 0.00174647057629, 0.0181650743131, 1281.02501296
2.50466666667, 3.28071383226e-06, 0.00169003872637, 0.0180012634197, 1281.02330815
2.51333333333, 3.16333573155e-06, 0.00163531249576, 0.0178374020156, 1281.02161396
2.522, 3.05014334542e-06, 0.00158224723018, 0.0176735164202, 1281.01993028
2.53066666667, 2.94098785496e-06, 0.00153079909763, 0.0175096328121, 1281.01825702
2.53933333333, 2.83572572539e-06, 0.00148092508984, 0.0173457772209, 1281.0165941
2.548, 2.73421851693e-06, 0.00143258302288, 0.0171819755185, 1281.01494143
2.55666666667, 2.63633270397e-06, 0.00138573153669, 0.0170182534099, 1281.01329891
2.56533333333, 2.54193950031e-06, 0.00134033009388, 0.0168546364256, 1281.01166647
2.574, 2.45091469061e-06, 0.0012963389776, 0.0166911499126, 1281.01004401
2.58266666667, 2.36313846752e-06, 0.00125371928866, 0.0165278190266, 1281.00843145
2.59133333333, 2.2784952753e-06, 0.00121243294193, 0.0163646687236, 1281.0068287
2.6, 2.19687365897e-06, 0.0011724426619, 0.0162017237522, 1281.0052357
2.60866666667, 2.11816611842e-06, 0.00113371197777, 0.0160390086458, 1281.00365234
2.61733333333, 2.04226896811e-06, 0.00109620521771, 0.0158765477146, 1281.00207855
2.626, 1.96908220173e-06, 0.00105988750269, 0.0157143650384, 1281.00051426
2.63466666667, 1.89850936166e-06, 0.00102472473961, 0.015552484459, 1280.99895938
2.64333333333, 1.83045741314e-06, 0.000990683614049, 0.0153909295732, 1280.99741384
2.652, 1.76483662263e-06, 0.000957731582396, 0.0152297237255, 1280.99587755
2.66066666667, 1.70156044119e-06, 0.000925836863627, 0.0150688900013, 1280.99435045
2.66933333333, 1.64054539145e-06, 0.000894968430618, 0.01490845122, 1280.99283246
2.678, 1.58171095841e-06, 0.00086509600108, 0.0147484299288, 1280.9913235
2.68666666667, 1.52497948504e-06, 0.000836190028139, 0.0145888483956, 1280.9898235
2.69533333333, 1.4702760707e-06, 0.000808221690591, 0.0144297286035, 1280.98833239
2.704, 1.41752847336e-06, 0.000781162882858, 0.0142710922442, 1280.9868501
2.71266666667, 1.36666701554e-06, 0.000754986204678, 0.0141129607123, 1280.98537655
2.72133333333, 1.31762449364e-06, 0.000729664950549, 0.0139553550997, 1280.98391168
2.73, 1.27033609018e-06, 0.00070517309896, 0.0137982961898, 1280.98245542
2.73866666667, 1.22473928923e-06, 0.000681485301432, 0.0136418044522, 1280.9810077
2.74733333333, 1.18077379476e-06, 0.000658576871386, 0.0134859000379, 1280.97956845
2.756, 1.13838145262e-06, 0.000636423772873, 0.0133306027736, 1280.97813761
2.76466666667, 1.09750617388e-06, 0.000615002609176, 0.0131759321579, 1280.9767151
2.77333333333, 1.05809386229e-06, 0.000594290611317, 0.0130219073556, 1280.97530088
2.782, 1.02009234332e-06, 0.000574265626475, 0.0128685471944, 1280.97389486
2.79066666667, 9.83451296497e-07, 0.000554906106343, 0.0127158701598, 1280.97249699
2.79933333333, 9.48122189482e-07, 0.000536191095449, 0.0125638943916, 1280.97110721
2.808, 9.14058214621e-07, 0.000518100219435, 0.0124126376799, 1280.96972544
2.81666666667, 8.81214227979e-07, 0.000500613673342, 0.0122621174615, 1280.96835164
2.82533333333, 8.49546690505e-07, 0.000483712209883, 0.0121123508168, 1280.96698574
2.834, 8.19013611225e-07, 0.000467377127748, 0.011963354466, 1280.96562768
2.84266666667, 7.8957449221e-07, 0.000451590259938, 0.0118151447666, 1280.9642774
2.85133333333, 7.61190275473e-07, 0.000436333962141, 0.0116677377103, 1280.96293484
2.86, 7.33823292647e-07, 0.000421591101173, 0.0115211489205, 1280.96159994
